name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav
Sw J1644+57,2012ApJ...748...36B,9.06,0.03,mJy,FALSE,55740.14,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,9.1,0.03,mJy,FALSE,55757.12,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,9.1,0.03,mJy,FALSE,55772.01,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.71,0.03,mJy,FALSE,55789.12,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.93,0.05,mJy,FALSE,55809.88,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.83,0.06,mJy,FALSE,55819.97,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.29,0.03,mJy,FALSE,55842.91,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.43,0.04,mJy,FALSE,55858.82,mjd,4.9GHz,4.9,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,0.38,0.02,mJy,FALSE,55649.37,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,0.63,0.02,mJy,FALSE,55650.26,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,0.64,0.02,mJy,FALSE,55650.5,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,1.16,0.02,mJy,FALSE,55651.29,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,1.47,0.02,mJy,FALSE,55652.29,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,1.5,0.02,mJy,FALSE,55653.27,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,2.15,0.02,mJy,FALSE,55655.29,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,3.79,0.03,mJy,FALSE,55660.48,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,3.44,0.01,mJy,FALSE,55668.28,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.39,0.02,mJy,FALSE,55681.36,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,5.7,0.02,mJy,FALSE,55696.15,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.94,0.03,mJy,FALSE,55713.11,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.43,0.03,mJy,FALSE,55740.14,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.66,0.03,mJy,FALSE,55757.12,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.16,0.04,mJy,FALSE,55772.01,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,16.85,0.04,mJy,FALSE,55789.12,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,18.27,0.06,mJy,FALSE,55809.88,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.59,0.16,mJy,FALSE,55819.97,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.34,0.03,mJy,FALSE,55842.91,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,18.02,0.05,mJy,FALSE,55858.82,mjd,6.7GHz,6.7,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,5.49,0.09,mJy,FALSE,55660.47,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.03,0.14,mJy,FALSE,55773.19,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.15,0.2,mJy,FALSE,55805.27,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.19,0.38,mJy,FALSE,55819.97,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.65,0.16,mJy,FALSE,55823,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.42,0.1,mJy,FALSE,55842.91,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.04,0.13,mJy,FALSE,55858.82,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.52,0.09,mJy,FALSE,55864.72,mjd,8.4GHz,8.4,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,2.69,0.44,mJy,FALSE,55651.31,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,3.62,0.22,mJy,FALSE,55652.14,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,4.32,0.28,mJy,FALSE,55653.12,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,5.07,0.36,mJy,FALSE,55654.05,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.68,0.51,mJy,FALSE,55655.06,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.74,0.48,mJy,FALSE,55656.28,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,7.5,0.44,mJy,FALSE,55657.06,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.02,0.71,mJy,FALSE,55659.14,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.43,0.32,mJy,FALSE,55660.07,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.86,0.58,mJy,FALSE,55661.97,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,8.62,0.4,mJy,FALSE,55664.15,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,10.04,0.63,mJy,FALSE,55665.23,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,10.91,0.89,mJy,FALSE,55667.28,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.01,0.77,mJy,FALSE,55668.26,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,10.28,0.58,mJy,FALSE,55670.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.36,0.8,mJy,FALSE,55672.24,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.24,0.41,mJy,FALSE,55676.95,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.14,0.16,mJy,FALSE,55679.11,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,11.89,0.25,mJy,FALSE,55680.29,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.39,0.49,mJy,FALSE,55681.21,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.63,0.45,mJy,FALSE,55682.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.72,0.39,mJy,FALSE,55684.1,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,10.8,0.91,mJy,FALSE,55685.28,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.38,0.4,mJy,FALSE,55686.17,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.64,0.21,mJy,FALSE,55687.19,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.21,1.24,mJy,FALSE,55689.13,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,12.33,0.37,mJy,FALSE,55691.24,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.06,0.41,mJy,FALSE,55694.19,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,13.94,0.05,mJy,FALSE,55695.14,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,14.39,0.25,mJy,FALSE,55696.04,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.94,0.59,mJy,FALSE,55698.89,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15.28,0.33,mJy,FALSE,55701.12,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,17.91,0.07,mJy,FALSE,55702.02,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,15,1.18,mJy,FALSE,55706.23,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.23,0.62,mJy,FALSE,55708.04,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,16.47,0.21,mJy,FALSE,55708.95,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,18.77,0.37,mJy,FALSE,55711.01,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.06,0.48,mJy,FALSE,55714.1,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,20.34,0.38,mJy,FALSE,55716.19,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,19.36,0.56,mJy,FALSE,55716.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.27,0.34,mJy,FALSE,55718.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.84,0.59,mJy,FALSE,55719.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.4,0.51,mJy,FALSE,55722.15,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.08,0.26,mJy,FALSE,55722.97,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.26,0.65,mJy,FALSE,55723.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.22,0.24,mJy,FALSE,55724.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.94,0.5,mJy,FALSE,55725.97,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.74,0.45,mJy,FALSE,55726.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.99,0.5,mJy,FALSE,55728.92,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.94,0.33,mJy,FALSE,55732.15,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.69,0.26,mJy,FALSE,55733.87,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.9,0.5,mJy,FALSE,55735.14,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.07,1.04,mJy,FALSE,55737.08,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.4,0.55,mJy,FALSE,55738.08,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.34,0.72,mJy,FALSE,55740.89,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.15,0.25,mJy,FALSE,55743.92,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.83,0.57,mJy,FALSE,55746.11,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.96,0.91,mJy,FALSE,55747.1,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.6,0.26,mJy,FALSE,55748.1,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.68,0.21,mJy,FALSE,55751.09,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.89,0.33,mJy,FALSE,55752.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.84,0.4,mJy,FALSE,55753.82,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.24,0.22,mJy,FALSE,55755.84,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.1,0.58,mJy,FALSE,55758,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.82,0.31,mJy,FALSE,55759,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.39,0.23,mJy,FALSE,55760.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.58,0.47,mJy,FALSE,55763.81,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.9,0.8,mJy,FALSE,55764.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.88,0.35,mJy,FALSE,55766.05,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.92,0.73,mJy,FALSE,55767.05,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.87,0.61,mJy,FALSE,55767.68,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.86,0.41,mJy,FALSE,55768.95,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.46,0.97,mJy,FALSE,55769.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.4,0.56,mJy,FALSE,55771.01,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.96,0.39,mJy,FALSE,55772.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.69,1,mJy,FALSE,55773.85,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.87,0.64,mJy,FALSE,55775.88,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.94,1.11,mJy,FALSE,55776.91,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.39,0.96,mJy,FALSE,55777.99,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,30.81,1.03,mJy,FALSE,55778.85,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.73,0.52,mJy,FALSE,55779.86,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,31.25,0.59,mJy,FALSE,55780.82,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.31,1.29,mJy,FALSE,55781.96,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.58,0.23,mJy,FALSE,55783.01,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.5,0.69,mJy,FALSE,55784.01,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.96,0.57,mJy,FALSE,55785.01,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.22,0.52,mJy,FALSE,55786,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.03,0.45,mJy,FALSE,55786.63,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.6,0.31,mJy,FALSE,55787.8,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.96,0.61,mJy,FALSE,55788.76,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.36,0.57,mJy,FALSE,55789.92,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.92,0.64,mJy,FALSE,55791.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.44,0.76,mJy,FALSE,55792.98,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.49,0.97,mJy,FALSE,55793.77,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.82,0.43,mJy,FALSE,55794.77,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.83,0.23,mJy,FALSE,55795.97,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.31,0.73,mJy,FALSE,55796.72,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.1,1.3,mJy,FALSE,55797.77,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.71,0.38,mJy,FALSE,55798.96,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.8,0.45,mJy,FALSE,55800.95,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,29.92,0.89,mJy,FALSE,55801.85,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.77,0.31,mJy,FALSE,55802.95,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.72,0.83,mJy,FALSE,55803.79,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,27.98,0.59,mJy,FALSE,55804.78,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.93,0.44,mJy,FALSE,55805.77,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.94,0.84,mJy,FALSE,55806.7,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.81,1.21,mJy,FALSE,55807.71,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,28.82,0.68,mJy,FALSE,55808.78,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.92,0.58,mJy,FALSE,55811.5,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.9,0.64,mJy,FALSE,55813.63,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.47,0.83,mJy,FALSE,55814.63,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.12,0.48,mJy,FALSE,55817.75,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.12,0.15,mJy,FALSE,55819.83,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.31,0.37,mJy,FALSE,55822.82,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.37,0.85,mJy,FALSE,55826.8,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.06,0.77,mJy,FALSE,55829.53,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.24,0.43,mJy,FALSE,55832.69,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.28,0.45,mJy,FALSE,55833.41,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.6,0.59,mJy,FALSE,55834.87,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.15,0.75,mJy,FALSE,55838.69,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.53,0.34,mJy,FALSE,55839.51,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,26.72,0.52,mJy,FALSE,55842.52,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.9,0.15,mJy,FALSE,55845.51,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.12,0.41,mJy,FALSE,55848.51,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,25.06,0.45,mJy,FALSE,55852.58,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.24,0.31,mJy,FALSE,55855.69,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,22.64,0.38,mJy,FALSE,55859.67,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.16,0.25,mJy,FALSE,55862.66,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.74,0.05,mJy,FALSE,55865.7,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,24.33,0.49,mJy,FALSE,55866.72,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.8,0.14,mJy,FALSE,55871.41,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,23.72,0.16,mJy,FALSE,55878.37,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,21.64,0.16,mJy,FALSE,55880.51,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,20.86,0.75,mJy,FALSE,55883.35,mjd,15.4GHz,15.4,GHz,AMI-LA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,2.12,0.02,mJy,FALSE,55650.29,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,4.36,0.05,mJy,FALSE,55652.25,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,5.25,0.03,mJy,FALSE,55653.27,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
Sw J1644+57,2012ApJ...748...36B,6.38,0.06,mJy,FALSE,55654.37,mjd,19.1GHz,19.1,GHz,EVLA,,,,,,,,,,,
