name,bibcode,flux,flux_err,flux_unit,upperlimit,date,date_format,band_name,band_eff_freq,band_eff_freq_unit,telescope,instrument,corr_k,corr_s,corr_host,corr_av,corr_hostav,val_k,val_s,val_host,val_av,val_hostav,statistical_err,systematic_err,iss_err
2020nov,2023ApJS..266....9A,18.89,0.06,mag(AB),FALSE,59297.53,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.728,0.071,mag(AB),FALSE,59297.53,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.612,0.127,mag(AB),FALSE,59299.55,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.888,0.061,mag(AB),FALSE,59299.55,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.18,0.26,mag(AB),FALSE,59300.53,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.369,0.178,mag(AB),FALSE,59301.42,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.075,0.153,mag(AB),FALSE,59301.462,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.077,0.128,mag(AB),FALSE,59303.399,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.251,0.148,mag(AB),FALSE,59303.439,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.275,0.105,mag(AB),FALSE,59306.422,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.447,0.065,mag(AB),FALSE,59308.461,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.381,0.052,mag(AB),FALSE,59310.424,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.304,0.071,mag(AB),FALSE,59310.445,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.298,0.057,mag(AB),FALSE,59312.395,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.427,0.059,mag(AB),FALSE,59312.421,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.545,0.058,mag(AB),FALSE,59314.417,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.452,0.046,mag(AB),FALSE,59316.377,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.182,0.043,mag(AB),FALSE,59316.401,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.208,0.054,mag(AB),FALSE,59317.5,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.161,0.06,mag(AB),FALSE,59317.5,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.402,0.092,mag(AB),FALSE,59319.391,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.332,0.057,mag(AB),FALSE,59319.434,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.105,0.051,mag(AB),FALSE,59321.58,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.706,0.048,mag(AB),FALSE,59321.58,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.289,0.086,mag(AB),FALSE,59322.311,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.359,0.054,mag(AB),FALSE,59322.422,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.193,0.065,mag(AB),FALSE,59324.339,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.198,0.052,mag(AB),FALSE,59324.381,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.059,0.068,mag(AB),FALSE,59326.47,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.722,0.048,mag(AB),FALSE,59327.46,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.315,0.079,mag(AB),FALSE,59327.46,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.932,0.069,mag(AB),FALSE,59328.312,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.257,0.129,mag(AB),FALSE,59328.352,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.257,0.078,mag(AB),FALSE,59334.397,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.338,0.104,mag(AB),FALSE,59334.454,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.02,0.05,mag(AB),FALSE,59336.393,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.17,0.067,mag(AB),FALSE,59336.432,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.745,0.056,mag(AB),FALSE,59336.61,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.914,0.064,mag(AB),FALSE,59336.61,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.201,0.043,mag(AB),FALSE,59339.336,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.139,0.041,mag(AB),FALSE,59339.379,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.185,0.039,mag(AB),FALSE,59342.377,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.995,0.036,mag(AB),FALSE,59342.418,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.121,0.04,mag(AB),FALSE,59345.402,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.045,0.047,mag(AB),FALSE,59345.442,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.094,0.035,mag(AB),FALSE,59349.378,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.894,0.074,mag(AB),FALSE,59349.38,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.202,0.051,mag(AB),FALSE,59353.356,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.07,0.06,mag(AB),FALSE,59354.38,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.904,0.065,mag(AB),FALSE,59354.38,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.129,0.088,mag(AB),FALSE,59355.36,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.957,0.049,mag(AB),FALSE,59355.38,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.644,0.046,mag(AB),FALSE,59355.38,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.946,0.064,mag(AB),FALSE,59356.38,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.668,0.044,mag(AB),FALSE,59356.38,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.038,0.101,mag(AB),FALSE,59357.38,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.75,0.048,mag(AB),FALSE,59357.38,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.125,0.105,mag(AB),FALSE,59358.34,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.214,0.142,mag(AB),FALSE,59358.42,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.277,0.138,mag(AB),FALSE,59361.327,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.071,0.108,mag(AB),FALSE,59361.38,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.266,0.084,mag(AB),FALSE,59363.277,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.197,0.074,mag(AB),FALSE,59363.385,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.546,0.07,mag(AB),FALSE,59365.315,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,18.978,0.041,mag(AB),FALSE,59365.35,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.639,0.155,mag(AB),FALSE,59365.35,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.182,0.045,mag(AB),FALSE,59367.297,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.3,0.094,mag(AB),FALSE,59367.34,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.098,0.052,mag(AB),FALSE,59367.35,mjd,ps.g,623248.4117,GHz,PANSTARRS,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.096,0.041,mag(AB),FALSE,59367.356,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.217,0.043,mag(AB),FALSE,59369.375,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.032,0.048,mag(AB),FALSE,59369.421,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.095,0.039,mag(AB),FALSE,59371.337,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.308,0.04,mag(AB),FALSE,59371.377,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.396,0.1,mag(AB),FALSE,59374.277,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.302,0.052,mag(AB),FALSE,59376.294,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.436,0.05,mag(AB),FALSE,59376.358,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.319,0.048,mag(AB),FALSE,59378.307,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.319,0.044,mag(AB),FALSE,59378.353,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.225,0.065,mag(AB),FALSE,59380.338,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.365,0.056,mag(AB),FALSE,59382.296,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.2,0.055,mag(AB),FALSE,59382.317,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.546,0.091,mag(AB),FALSE,59384.323,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.513,0.215,mag(AB),FALSE,59386.21,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.259,0.115,mag(AB),FALSE,59386.353,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.291,0.124,mag(AB),FALSE,59390.227,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.484,0.132,mag(AB),FALSE,59390.333,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.168,0.042,mag(AB),FALSE,59393.231,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.478,0.091,mag(AB),FALSE,59393.323,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.162,0.097,mag(AB),FALSE,59395.274,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.213,0.043,mag(AB),FALSE,59397.292,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.278,0.052,mag(AB),FALSE,59397.337,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.235,0.045,mag(AB),FALSE,59400.295,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.231,0.049,mag(AB),FALSE,59402.254,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.407,0.061,mag(AB),FALSE,59402.296,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.336,0.059,mag(AB),FALSE,59404.296,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.429,0.074,mag(AB),FALSE,59404.315,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.498,0.069,mag(AB),FALSE,59406.213,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.255,0.057,mag(AB),FALSE,59406.268,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.327,0.059,mag(AB),FALSE,59408.207,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.25,0.057,mag(AB),FALSE,59408.232,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.29,0.058,mag(AB),FALSE,59410.191,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.296,0.062,mag(AB),FALSE,59410.248,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.237,0.064,mag(AB),FALSE,59412.232,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.184,0.074,mag(AB),FALSE,59412.375,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.085,0.072,mag(AB),FALSE,59415.191,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.085,0.093,mag(AB),FALSE,59415.253,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.364,0.269,mag(AB),FALSE,59423.25,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.646,0.154,mag(AB),FALSE,59423.32,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.286,0.051,mag(AB),FALSE,59425.192,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.693,0.07,mag(AB),FALSE,59425.233,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.569,0.071,mag(AB),FALSE,59427.212,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.624,0.077,mag(AB),FALSE,59427.231,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.619,0.068,mag(AB),FALSE,59429.253,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.464,0.049,mag(AB),FALSE,59434.211,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.429,0.066,mag(AB),FALSE,59436.213,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.451,0.06,mag(AB),FALSE,59436.234,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.808,0.133,mag(AB),FALSE,59439.175,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.162,0.07,mag(AB),FALSE,59441.17,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.293,0.173,mag(AB),FALSE,59443.192,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.542,0.158,mag(AB),FALSE,59447.178,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.502,0.16,mag(AB),FALSE,59447.214,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.166,0.074,mag(AB),FALSE,59450.173,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.619,0.185,mag(AB),FALSE,59450.212,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.656,0.083,mag(AB),FALSE,59452.193,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.473,0.059,mag(AB),FALSE,59454.193,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.529,0.08,mag(AB),FALSE,59457.222,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.385,0.052,mag(AB),FALSE,59460.173,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.38,0.066,mag(AB),FALSE,59460.193,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.459,0.053,mag(AB),FALSE,59464.152,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.264,0.062,mag(AB),FALSE,59464.228,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.417,0.058,mag(AB),FALSE,59466.148,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.532,0.118,mag(AB),FALSE,59466.228,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.432,0.058,mag(AB),FALSE,59468.15,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.217,0.072,mag(AB),FALSE,59468.227,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.258,0.066,mag(AB),FALSE,59470.165,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.387,0.09,mag(AB),FALSE,59470.214,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.312,0.079,mag(AB),FALSE,59473.151,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.537,0.18,mag(AB),FALSE,59476.165,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.56,0.17,mag(AB),FALSE,59476.177,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.559,0.212,mag(AB),FALSE,59478.151,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.225,0.122,mag(AB),FALSE,59478.171,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.455,0.138,mag(AB),FALSE,59480.164,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.361,0.145,mag(AB),FALSE,59480.171,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.417,0.128,mag(AB),FALSE,59485.174,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.504,0.1,mag(AB),FALSE,59487.132,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.23,0.08,mag(AB),FALSE,59489.151,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020nov,2023ApJS..266....9A,19.668,0.098,mag(AB),FALSE,59491.15,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.3104,,,,
2020opy,2023ApJS..266....9A,20.988,0.259,mag(AB),FALSE,59026.29,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.641,0.197,mag(AB),FALSE,59034.27,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.764,0.263,mag(AB),FALSE,59034.28,mjd,ps.z,345846.8015,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.841,0.199,mag(AB),FALSE,59037.38,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.535,0.151,mag(AB),FALSE,59037.39,mjd,ps.i,399561.8543,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.685,0.144,mag(AB),FALSE,59038.213,mjd,ztf.g,470899.4091,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.448,0.131,mag(AB),FALSE,59038.232,mjd,ztf.r,631610.0731,GHz,ZTF,,,,,TRUE,,,,,0.1792,,,,
2020opy,2023ApJS..266....9A,20.693,0.147,mag(AB),FALSE,59040.36,mjd,ps.r,487034.2281,GHz,PANSTARRS,,,,,TRUE,,,,,0.1792,,,,
